run_name,architecture,dataset,n_layers,accuracy,rho,k
wide_11_mnist_6_vs_8,wide,mnist_6_vs_8,11,0.988095223903656,-725734431.0,500
wide_11_mnist_6_vs_8,wide,mnist_6_vs_8,11,0.9860248565673828,-719862045.5,500
wide_11_mnist_6_vs_8,wide,mnist_6_vs_8,11,0.9896480441093445,-736445509.1666666,500
wide_11_mnist_6_vs_8,wide,mnist_6_vs_8,11,0.990165650844574,-723406269.3333334,500
wide_11_mnist_6_vs_8,wide,mnist_6_vs_8,11,0.989130437374115,-724665031.5,500
wide_11_mnist_6_vs_8,wide,mnist_6_vs_8,11,0.990165650844574,-745031899.8333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9865424633026123,-747997874.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.988095223903656,-755737002.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.989130437374115,-748481045.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.988095223903656,-766222105.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9896480441093445,-765536054.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.988095223903656,-734494475.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.989130437374115,-762560807.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9906832575798035,-745231826.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9886128306388855,-729441870.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9896480441093445,-748330796.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9875776171684265,-737354605.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9875776171684265,-763517549.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9860248565673828,-749465200.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9886128306388855,-757596903.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9912008047103882,-753897354.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9886128306388855,-748656944.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.989130437374115,-773526167.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9896480441093445,-771940201.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.988095223903656,-761283547.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9917184114456177,-746543168.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9922360181808472,-743654745.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.989130437374115,-732153991.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9886128306388855,-754581212.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9896480441093445,-753948763.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.990165650844574,-727802203.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.988095223903656,-751919845.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9875776171684265,-751334260.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.988095223903656,-754339553.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.990165650844574,-758050126.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9927536249160767,-748089713.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9865424633026123,-744171320.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9896480441093445,-757696849.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9906832575798035,-752368919.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9886128306388855,-767446300.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9875776171684265,-762246043.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.988095223903656,-760443596.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.990165650844574,-746111341.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9912008047103882,-744820521.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.989130437374115,-731229632.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.989130437374115,-746718293.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.988095223903656,-741218897.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9865424633026123,-764340926.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9860248565673828,-747139408.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.990165650844574,-748574066.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9886128306388855,-747163251.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9855072498321533,-746993351.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9875776171684265,-766608727.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.990165650844574,-756300705.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.989130437374115,-754091872.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9875776171684265,-755099013.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9870600700378418,-757499924.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9896480441093445,-748563849.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9886128306388855,-745204725.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9870600700378418,-743420462.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9906832575798035,-756865448.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.989130437374115,-762144856.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9896480441093445,-741642412.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9917184114456177,-758663228.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.989130437374115,-761849378.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9906832575798035,-761459890.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9927536249160767,-760038423.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9886128306388855,-752146923.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9896480441093445,-755196507.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9886128306388855,-745697649.3333334,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9855072498321533,-754627152.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9875776171684265,-737516833.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9896480441093445,-750248784.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.9865424633026123,-731912549.0,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.989130437374115,-764597736.6666666,500
bottleneck_5_mnist_6_vs_8,bottleneck,mnist_6_vs_8,5,0.988095223903656,-759571525.3333334,500
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6142129.166666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6150139.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6510501.166666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6080628.333333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6126953.333333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6218215.333333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6148805.0,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6301427.166666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6409054.333333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,0.9994999766349792,-6303864.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6413862.166666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6292802.666666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6331123.666666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,0.9990000128746033,-6084252.833333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6199286.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6120735.166666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6252048.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6147131.166666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6233170.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6110948.666666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6365539.333333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6296998.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6181516.833333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6181320.166666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6154161.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6161715.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6247420.0,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6384553.166666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6076387.666666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6165844.166666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6290850.0,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6102760.833333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6160025.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6302496.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6303477.333333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6135622.666666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6218060.0,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6282676.833333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6159378.833333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6273894.0,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6285202.166666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6059988.833333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6236437.333333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6096697.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6254715.0,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6184705.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6222870.333333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6277429.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6097471.166666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6236416.833333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6265536.666666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6082087.0,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6233332.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6292867.833333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6197493.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6537196.666666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,0.9990000128746033,-6227571.666666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6346470.166666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6257170.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6218446.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6165605.666666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6479715.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6265009.666666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6251657.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6307871.833333333,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6232548.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6351805.666666667,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6060712.0,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6166621.5,50
bottleneck_11_synthetic_a,bottleneck,synthetic_a,11,1.0,-6222787.0,50
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9825000166893005,-737406973.6666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9865000247955322,-727820226.1666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9854999780654907,-742516430.1666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9860000014305115,-708956360.1666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9865000247955322,-733811421.1666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9869999885559082,-717777240.0,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9869999885559082,-729200246.1666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.984499990940094,-750949007.3333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9865000247955322,-711710813.8333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9819999933242798,-707472001.5,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9825000166893005,-730741284.8333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.984000027179718,-707731869.5,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9835000038146973,-721832020.6666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9825000166893005,-747588978.0,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9884999990463257,-735528946.8333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9860000014305115,-711113112.8333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9865000247955322,-720146203.1666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.984499990940094,-743292805.0,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9854999780654907,-727443001.6666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9869999885559082,-724232325.1666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9825000166893005,-716795964.6666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9854999780654907,-710606846.3333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9829999804496765,-718503710.6666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.984499990940094,-752434741.3333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9815000295639038,-727220596.3333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.987500011920929,-787093681.8333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9884999990463257,-726211558.8333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9869999885559082,-735192875.6666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9819999933242798,-720715659.1666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.984499990940094,-759741152.6666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9865000247955322,-733838197.8333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.984499990940094,-755419780.5,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9835000038146973,-744857401.1666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9854999780654907,-713807460.8333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.987500011920929,-731893521.5,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9815000295639038,-725142877.8333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9879999756813049,-728948412.8333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9835000038146973,-741723913.0,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.984499990940094,-722159752.1666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.984499990940094,-713837734.3333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9850000143051147,-736277085.6666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.987500011920929,-725294036.6666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9850000143051147,-742815228.8333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9815000295639038,-724448779.1666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.984000027179718,-735674415.6666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.984000027179718,-719347402.5,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.984499990940094,-742830582.3333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9854999780654907,-720443733.5,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.984000027179718,-689134296.3333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9865000247955322,-731102116.5,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9860000014305115,-732213617.0,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9869999885559082,-737609466.1666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.984499990940094,-726730662.1666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9854999780654907,-740619703.3333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.984000027179718,-717115496.0,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9835000038146973,-723546007.6666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9879999756813049,-699592396.3333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9865000247955322,-733119102.8333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9850000143051147,-729711508.3333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9860000014305115,-743563230.1666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9815000295639038,-710901875.0,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9850000143051147,-748297185.8333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9865000247955322,-734372390.3333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9825000166893005,-765985364.8333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9865000247955322,-740004055.6666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9854999780654907,-751819616.5,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.984499990940094,-733940555.3333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9879999756813049,-745309375.1666666,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9835000038146973,-715482788.3333334,500
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,fmnist_shirts_vs_coats,11,0.9865000247955322,-759920824.3333334,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9815000295639038,-790499118.8333334,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9825000166893005,-806810243.6666666,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9825000166893005,-795171108.6666666,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9860000014305115,-796091844.0,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.984000027179718,-800114998.3333334,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9860000014305115,-782782688.3333334,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9865000247955322,-792200937.1666666,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9835000038146973,-805077584.8333334,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9865000247955322,-798759250.0,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9850000143051147,-803100261.6666666,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9815000295639038,-797535548.8333334,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9810000061988831,-795489131.6666666,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9854999780654907,-792230995.3333334,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.984000027179718,-802632505.1666666,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.984000027179718,-808730934.3333334,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.984000027179718,-792034558.6666666,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.984499990940094,-799935066.0,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9825000166893005,-805261655.1666666,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9890000224113464,-790948030.0,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.984499990940094,-793208946.1666666,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9829999804496765,-792208813.0,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.984000027179718,-790408665.8333334,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9829999804496765,-800272606.3333334,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9804999828338623,-789651794.8333334,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.984000027179718,-793362470.8333334,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9835000038146973,-801544991.0,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9854999780654907,-800195654.5,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9835000038146973,-797092285.5,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9810000061988831,-785864154.0,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9825000166893005,-774207206.8333334,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9835000038146973,-815026776.6666666,500
narrow_11_fmnist_sandals_vs_boots,narrow,fmnist_sandals_vs_boots,11,0.9854999780654907,-803349996.1666666,500
