run_name,architecture,depth,dataset,dataset_type,model_id,k,accuracy,rho,n_layers
narrow_5_synthetic_c,narrow,5,synthetic_c,synthetic,64,90,0.9695000052452087,-19683656.0,5
narrow_5_synthetic_c,narrow,5,synthetic_c,synthetic,65,90,0.9695000052452087,-19607034.4,5
narrow_5_synthetic_c,narrow,5,synthetic_c,synthetic,66,90,0.9695000052452087,-19879124.8,5
narrow_5_synthetic_c,narrow,5,synthetic_c,synthetic,67,90,0.9679999947547913,-19658215.6,5
narrow_5_synthetic_c,narrow,5,synthetic_c,synthetic,68,90,0.9710000157356262,-19897782.4,5
narrow_5_synthetic_c,narrow,5,synthetic_c,synthetic,69,90,0.9704999923706055,-19646762.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,0,10,0.968999981880188,-194682.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,1,10,0.9710000157356262,-195091.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,2,10,0.9679999947547913,-193439.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,3,10,0.9674999713897705,-191940.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,4,10,0.968999981880188,-191145.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,5,10,0.9700000286102295,-194796.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,6,10,0.968999981880188,-192368.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,7,10,0.9679999947547913,-193254.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,8,10,0.9700000286102295,-192297.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,9,10,0.9704999923706055,-190679.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,10,10,0.9704999923706055,-191234.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,11,10,0.9700000286102295,-195332.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,12,10,0.9710000157356262,-195033.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,13,10,0.9700000286102295,-194610.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,14,10,0.9710000157356262,-194108.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,15,10,0.968999981880188,-195261.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,16,10,0.968500018119812,-193756.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,17,10,0.9700000286102295,-191152.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,18,10,0.9710000157356262,-193046.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,19,10,0.9729999899864197,-195416.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,20,10,0.9704999923706055,-194118.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,21,10,0.9704999923706055,-194236.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,22,10,0.9704999923706055,-192655.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,23,10,0.9714999794960022,-192596.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,24,10,0.9700000286102295,-193522.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,25,10,0.9710000157356262,-190694.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,26,10,0.9714999794960022,-191743.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,27,10,0.968999981880188,-193892.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,28,10,0.9704999923706055,-193601.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,29,10,0.9700000286102295,-193044.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,30,10,0.9664999842643738,-194138.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,31,10,0.9670000076293945,-194515.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,32,10,0.9700000286102295,-192395.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,33,10,0.9704999923706055,-194382.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,34,10,0.9695000052452087,-193751.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,35,10,0.9710000157356262,-194049.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,36,10,0.9704999923706055,-191644.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,37,10,0.9714999794960022,-192854.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,38,10,0.968999981880188,-192614.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,39,10,0.968999981880188,-194203.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,40,10,0.9704999923706055,-193922.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,41,10,0.9695000052452087,-193513.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,42,10,0.968999981880188,-194088.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,43,10,0.9710000157356262,-196358.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,44,10,0.9695000052452087,-192136.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,45,10,0.972000002861023,-193250.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,46,10,0.9729999899864197,-191444.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,47,10,0.9679999947547913,-195466.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,48,10,0.9704999923706055,-195039.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,49,10,0.9704999923706055,-192155.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,50,10,0.968999981880188,-191613.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,51,10,0.9670000076293945,-193716.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,52,10,0.968999981880188,-193210.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,53,10,0.9714999794960022,-194824.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,54,10,0.9725000262260437,-191366.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,55,10,0.968999981880188,-191967.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,56,10,0.9679999947547913,-191036.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,57,10,0.9679999947547913,-194186.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,58,10,0.968500018119812,-192138.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,59,10,0.968999981880188,-195276.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,60,10,0.9714999794960022,-192070.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,61,10,0.968999981880188,-189968.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,62,10,0.9695000052452087,-194288.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,63,10,0.9710000157356262,-193786.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,64,10,0.9695000052452087,-194087.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,65,10,0.9714999794960022,-192648.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,66,10,0.9704999923706055,-191245.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,67,10,0.9695000052452087,-194092.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,68,10,0.968500018119812,-194337.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,69,10,0.9704999923706055,-192674.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,0,20,0.968999981880188,-906200.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,1,20,0.9710000157356262,-903118.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,2,20,0.9679999947547913,-890956.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,3,20,0.9674999713897705,-888859.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,4,20,0.968999981880188,-890805.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,5,20,0.9700000286102295,-907146.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,6,20,0.968999981880188,-897288.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,7,20,0.9679999947547913,-893340.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,8,20,0.9700000286102295,-889690.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,9,20,0.9704999923706055,-888536.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,10,20,0.9704999923706055,-889650.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,11,20,0.9700000286102295,-898736.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,12,20,0.9710000157356262,-899089.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,13,20,0.9700000286102295,-903896.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,14,20,0.9710000157356262,-897804.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,15,20,0.968999981880188,-905391.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,16,20,0.968500018119812,-896770.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,17,20,0.9700000286102295,-888310.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,18,20,0.9710000157356262,-897754.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,19,20,0.9729999899864197,-901706.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,20,20,0.9704999923706055,-899016.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,21,20,0.9704999923706055,-892985.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,22,20,0.9704999923706055,-892389.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,23,20,0.9714999794960022,-894445.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,24,20,0.9700000286102295,-895034.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,25,20,0.9710000157356262,-885393.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,26,20,0.9714999794960022,-885816.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,27,20,0.968999981880188,-889532.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,28,20,0.9704999923706055,-891648.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,29,20,0.9700000286102295,-889086.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,30,20,0.9664999842643738,-898676.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,31,20,0.9670000076293945,-902546.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,32,20,0.9700000286102295,-891188.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,33,20,0.9704999923706055,-903560.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,34,20,0.9695000052452087,-893732.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,35,20,0.9710000157356262,-898688.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,36,20,0.9704999923706055,-886589.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,37,20,0.9714999794960022,-901127.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,38,20,0.968999981880188,-891137.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,39,20,0.968999981880188,-899710.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,40,20,0.9704999923706055,-898435.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,41,20,0.9695000052452087,-894770.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,42,20,0.968999981880188,-897593.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,43,20,0.9710000157356262,-906858.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,44,20,0.9695000052452087,-894947.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,45,20,0.972000002861023,-895850.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,46,20,0.9729999899864197,-888836.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,47,20,0.9679999947547913,-913034.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,48,20,0.9704999923706055,-902502.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,49,20,0.9704999923706055,-892827.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,50,20,0.968999981880188,-887962.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,51,20,0.9670000076293945,-899251.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,52,20,0.968999981880188,-898662.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,53,20,0.9714999794960022,-903977.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,54,20,0.9725000262260437,-884612.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,55,20,0.968999981880188,-892554.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,56,20,0.9679999947547913,-886279.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,57,20,0.9679999947547913,-910359.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,58,20,0.968500018119812,-899710.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,59,20,0.968999981880188,-906345.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,60,20,0.9714999794960022,-892561.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,61,20,0.968999981880188,-883648.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,62,20,0.9695000052452087,-901513.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,63,20,0.9710000157356262,-896280.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,64,20,0.9695000052452087,-897342.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,65,20,0.9714999794960022,-897372.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,66,20,0.9704999923706055,-891527.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,67,20,0.9695000052452087,-892914.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,68,20,0.968500018119812,-899270.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,69,20,0.9704999923706055,-892238.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,0,18,0.968999981880188,-722921.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,1,18,0.9710000157356262,-722490.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,2,18,0.9679999947547913,-713338.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,3,18,0.9674999713897705,-709851.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,4,18,0.968999981880188,-710982.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,5,18,0.9700000286102295,-724182.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,6,18,0.968999981880188,-717030.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,7,18,0.9679999947547913,-714560.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,8,18,0.9700000286102295,-712150.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,9,18,0.9704999923706055,-708869.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,10,18,0.9704999923706055,-712156.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,11,18,0.9700000286102295,-718416.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,12,18,0.9710000157356262,-718175.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,13,18,0.9700000286102295,-722309.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,14,18,0.9710000157356262,-718049.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,15,18,0.968999981880188,-723538.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,16,18,0.968500018119812,-717519.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,17,18,0.9700000286102295,-708744.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,18,18,0.9710000157356262,-717397.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,19,18,0.9729999899864197,-721190.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,20,18,0.9704999923706055,-718023.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,21,18,0.9704999923706055,-715130.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,22,18,0.9704999923706055,-714116.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,23,18,0.9714999794960022,-714374.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,24,18,0.9700000286102295,-715806.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,25,18,0.9710000157356262,-707694.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,26,18,0.9714999794960022,-707426.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,27,18,0.968999981880188,-712221.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,28,18,0.9704999923706055,-712415.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,29,18,0.9700000286102295,-710950.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,30,18,0.9664999842643738,-718691.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,31,18,0.9670000076293945,-721858.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,32,18,0.9700000286102295,-712650.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,33,18,0.9704999923706055,-721298.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,34,18,0.9695000052452087,-714713.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,35,18,0.9710000157356262,-719019.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,36,18,0.9704999923706055,-708454.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,37,18,0.9714999794960022,-718294.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,38,18,0.968999981880188,-712207.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,39,18,0.968999981880188,-719874.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,40,18,0.9704999923706055,-717960.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,41,18,0.9695000052452087,-715794.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,42,18,0.968999981880188,-716941.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,43,18,0.9710000157356262,-725208.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,44,18,0.9695000052452087,-715051.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,45,18,0.972000002861023,-715515.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,46,18,0.9729999899864197,-709772.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,47,18,0.9679999947547913,-728941.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,48,18,0.9704999923706055,-721817.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,49,18,0.9704999923706055,-712632.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,50,18,0.968999981880188,-710474.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,51,18,0.9670000076293945,-718094.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,52,18,0.968999981880188,-719270.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,53,18,0.9714999794960022,-721746.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,54,18,0.9725000262260437,-707506.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,55,18,0.968999981880188,-713019.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,56,18,0.9679999947547913,-708646.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,57,18,0.9679999947547913,-727236.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,58,18,0.968500018119812,-717124.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,59,18,0.968999981880188,-723650.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,60,18,0.9714999794960022,-712438.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,61,18,0.968999981880188,-706670.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,62,18,0.9695000052452087,-721702.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,63,18,0.9710000157356262,-715899.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,64,18,0.9695000052452087,-716994.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,65,18,0.9714999794960022,-716013.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,66,18,0.9704999923706055,-711817.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,67,18,0.9695000052452087,-715395.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,68,18,0.968500018119812,-718751.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,69,18,0.9704999923706055,-712956.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,0,9,0.968999981880188,-151329.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,1,9,0.9710000157356262,-151835.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,2,9,0.9679999947547913,-151108.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,3,9,0.9674999713897705,-149999.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,4,9,0.968999981880188,-149442.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,5,9,0.9700000286102295,-151542.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,6,9,0.968999981880188,-150352.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,7,9,0.9679999947547913,-150774.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,8,9,0.9700000286102295,-150279.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,9,9,0.9704999923706055,-148954.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,10,9,0.9704999923706055,-148981.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,11,9,0.9700000286102295,-151668.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,12,9,0.9710000157356262,-151429.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,13,9,0.9700000286102295,-151661.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,14,9,0.9710000157356262,-151441.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,15,9,0.968999981880188,-151852.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,16,9,0.968500018119812,-151071.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,17,9,0.9700000286102295,-148712.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,18,9,0.9710000157356262,-150944.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,19,9,0.9729999899864197,-152444.0,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,20,9,0.9704999923706055,-152104.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,21,9,0.9704999923706055,-151812.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,22,9,0.9704999923706055,-150304.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,23,9,0.9714999794960022,-150316.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,24,9,0.9700000286102295,-150824.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,25,9,0.9710000157356262,-148824.8,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,26,9,0.9714999794960022,-149723.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,27,9,0.968999981880188,-151083.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,28,9,0.9704999923706055,-151005.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,29,9,0.9700000286102295,-150783.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,30,9,0.9664999842643738,-151515.2,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,31,9,0.9670000076293945,-151346.4,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,32,9,0.9700000286102295,-150325.6,5
bottleneck_5_synthetic_c,bottleneck,5,synthetic_c,synthetic,33,9,0.9704999923706055,-151523.2,5
