experiment,architecture,depth,width,is_bottleneck,dataset,dataset_type,k_value,model_id,accuracy,mean_forman_ricci,final_forman_ricci,mean_scalar_curvature,final_scalar_curvature,delta_forman,delta_scalar
bottleneck_11_synthetic_a,bottleneck,11,50,True,synthetic_a,synthetic,6,66,1.0,-48484.0,-49872.0,339630.63636363635,-22460.0,-2336.0,-125414.0
bottleneck_11_synthetic_a,bottleneck,11,50,True,synthetic_a,synthetic,6,67,1.0,-48152.545454545456,-49142.0,214899.63636363635,2956288.0,-1606.0,2964032.0
bottleneck_11_synthetic_a,bottleneck,11,50,True,synthetic_a,synthetic,6,68,1.0,-47967.27272727273,-48726.0,225857.72727272726,2294684.0,-1190.0,2204335.0
bottleneck_11_synthetic_a,bottleneck,11,50,True,synthetic_a,synthetic,6,69,1.0,-48276.181818181816,-49916.0,261885.9090909091,2139061.0,-2380.0,2154290.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,0,0.9825000166893005,-472329151.09090906,-444037424.0,231496.18181818182,-428573.0,143053906.0,-669138.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,1,0.9865000247955322,-463632096.72727275,-443981608.0,214254.81818181818,-7137.0,143109722.0,-539042.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,2,0.9854999780654907,-473546524.90909094,-458241362.0,192165.72727272726,-467937.0,128849968.0,-786966.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,3,0.9860000014305115,-453742045.09090906,-408430198.0,271071.7272727273,-97657.0,178661132.0,-472174.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,4,0.9865000247955322,-469374520.1818182,-468379148.0,222395.63636363635,198640.0,118712182.0,68963.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,5,0.9869999885559082,-453176900.90909094,-448338346.0,179416.63636363635,115068.0,138752984.0,-110071.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,6,0.9869999885559082,-467290858.54545456,-447234378.0,269425.9090909091,48372.0,139856952.0,-168005.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,7,0.984499990940094,-469775775.09090906,-448365364.0,161265.0,-936087.0,138725966.0,-1669355.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,8,0.9865000247955322,-453973010.0,-428154968.0,277093.63636363635,34778.0,158936362.0,-187341.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,9,0.9819999933242798,-447880173.09090906,-423550890.0,217417.81818181818,-449309.0,163540440.0,-1017212.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,10,0.9825000166893005,-463680627.8181818,-440858266.0,268445.0,-75463.0,146233064.0,-476332.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,11,0.984000027179718,-452509821.6363636,-417400656.0,299133.8181818182,380481.0,169690674.0,117569.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,12,0.9835000038146973,-459658683.6363636,-429186404.0,264052.45454545453,-187903.0,157904926.0,-381383.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,13,0.9825000166893005,-472656028.72727275,-470376954.0,213242.36363636365,402651.0,116714376.0,-127893.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,14,0.9884999990463257,-466016027.27272725,-448600670.0,244421.36363636365,-196712.0,138490660.0,-752876.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,15,0.9860000014305115,-454371660.0,-429435350.0,284768.54545454547,269476.0,157655980.0,-43177.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,16,0.9865000247955322,-455299185.09090906,-438434428.0,235198.72727272726,605234.0,148656902.0,283570.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,17,0.984499990940094,-475535296.3636364,-446177004.0,277622.63636363635,23096.0,140914326.0,-212428.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,18,0.9854999780654907,-465977512.72727275,-474181984.0,112900.81818181818,-307756.0,112909346.0,-734449.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,19,0.9869999885559082,-463999090.1818182,-448160242.0,271954.54545454547,159230.0,138931088.0,-194238.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,20,0.9825000166893005,-456578647.6363636,-444851320.0,197719.18181818182,-448576.0,142240010.0,-1044933.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,21,0.9854999780654907,-454608666.72727275,-427063958.0,291851.54545454547,292280.0,160027372.0,-69406.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,22,0.9829999804496765,-455823628.0,-413045790.0,240838.0,-546288.0,174045540.0,-758632.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,23,0.984499990940094,-477436445.27272725,-459215688.0,272792.7272727273,98035.0,127875642.0,-154832.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,24,0.9815000295639038,-463596273.6363636,-464216350.0,169581.36363636365,-464429.0,122874980.0,-949570.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,25,0.987500011920929,-491069962.54545456,-509131580.0,86513.36363636363,-176294.0,77959750.0,-559288.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,26,0.9884999990463257,-462462814.72727275,-444253396.0,262478.45454545453,-155465.0,142837934.0,-533424.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,27,0.9869999885559082,-466481670.1818182,-452158790.0,156483.63636363635,-171935.0,134932540.0,-353062.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,28,0.9819999933242798,-459729197.6363636,-462236264.0,246333.81818181818,31779.0,124855066.0,-330462.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,29,0.984499990940094,-485644006.3636364,-460307132.0,259486.9090909091,-66152.0,126784198.0,-358786.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,30,0.9865000247955322,-467225854.3636364,-465672958.0,247963.72727272726,931407.0,121418372.0,577104.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,31,0.984499990940094,-484797298.90909094,-476327392.0,198644.18181818182,-398918.0,110763938.0,-810053.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,32,0.9835000038146973,-473910333.6363636,-456392856.0,233394.9090909091,-188871.0,130698474.0,-414960.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,33,0.9854999780654907,-451522342.72727275,-420734746.0,255490.9090909091,-322423.0,166356584.0,-706933.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,34,0.987500011920929,-469652686.1818182,-462564860.0,226545.9090909091,575445.0,124526470.0,176596.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,35,0.9815000295639038,-458724910.0,-437571332.0,236363.81818181818,-25240.0,149519998.0,-415353.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,36,0.9879999756813049,-462047266.90909094,-440504942.0,260206.45454545456,-183561.0,146586388.0,-541591.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,37,0.9835000038146973,-472450247.09090906,-463355970.0,175710.9090909091,-264537.0,123735360.0,-684710.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,38,0.984499990940094,-458175501.27272725,-432616862.0,220941.63636363635,-576215.0,154474468.0,-823231.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,39,0.984499990940094,-454190190.0,-438512078.0,183384.27272727274,-524751.0,148579252.0,-1179070.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,40,0.9850000143051147,-468066621.45454544,-428111510.0,280400.36363636365,160962.0,158979820.0,-214356.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,41,0.987500011920929,-467149031.27272725,-453487128.0,244877.81818181818,211281.0,133604202.0,-288639.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,42,0.9850000143051147,-469301377.27272725,-438613354.0,266340.45454545453,-38646.0,148477976.0,-408735.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,43,0.9815000295639038,-465598046.54545456,-432441002.0,242394.54545454544,-144659.0,154650328.0,-419442.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,44,0.984000027179718,-467616386.3636364,-449552708.0,274300.9090909091,119760.0,137538622.0,-259605.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,45,0.984000027179718,-460062210.90909094,-432599308.0,180596.27272727274,-377351.0,154492022.0,-1103500.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,46,0.984499990940094,-475935540.54545456,-468110888.0,207608.0909090909,861631.0,118980442.0,425125.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,47,0.9854999780654907,-460265790.90909094,-424331092.0,274826.63636363635,-30969.0,162760238.0,-312136.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,48,0.984000027179718,-439374262.90909094,-400843958.0,282358.2727272727,-185345.0,186247372.0,-611964.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,49,0.9865000247955322,-464398084.1818182,-460459318.0,203136.0,226335.0,126632012.0,-104707.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,50,0.9860000014305115,-466596028.72727275,-450129396.0,248514.0,-178961.0,136961934.0,-516319.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,51,0.9869999885559082,-471212277.45454544,-454258764.0,278407.54545454547,107047.0,132832566.0,-434690.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,52,0.984499990940094,-465076416.72727275,-440522292.0,249403.18181818182,79719.0,146569038.0,-50305.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,53,0.9854999780654907,-473985478.1818182,-418861684.0,228966.9090909091,-366970.0,168229646.0,-834350.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,54,0.984000027179718,-456765368.0,-424935486.0,269194.63636363635,69703.0,162155844.0,-225969.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,55,0.9835000038146973,-461481950.54545456,-431954936.0,234926.0,-435377.0,155136394.0,-830585.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,56,0.9879999756813049,-443372083.09090906,-422116702.0,179758.0909090909,-440427.0,164974628.0,-1007331.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,57,0.9865000247955322,-469388592.72727275,-451609422.0,261437.45454545456,87595.0,135481908.0,-261240.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,58,0.9850000143051147,-462725074.3636364,-450900394.0,257399.9090909091,204409.0,136190936.0,-45268.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,59,0.9860000014305115,-471291817.09090906,-449692596.0,264965.36363636365,-87162.0,137398734.0,-436449.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,60,0.9815000295639038,-450656141.8181818,-442399914.0,224268.18181818182,-186099.0,144691416.0,-702608.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,61,0.9850000143051147,-474104560.54545456,-429452714.0,265285.1818181818,-164736.0,157638616.0,-320725.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,62,0.9865000247955322,-467120817.45454544,-435743296.0,249046.63636363635,-162711.0,151348034.0,-435445.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,63,0.9825000166893005,-486209306.3636364,-484941324.0,160972.0909090909,-18907.0,102150006.0,-247418.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,64,0.9865000247955322,-470408889.45454544,-451825154.0,241855.54545454544,-287506.0,135266176.0,-679063.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,65,0.9854999780654907,-475054260.1818182,-471012842.0,170909.0,-7613.0,116078488.0,-157721.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,66,0.984499990940094,-463547617.6363636,-441755644.0,255193.18181818182,-187844.0,145335686.0,-346479.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,67,0.9879999756813049,-475025495.6363636,-461810394.0,171101.72727272726,88774.0,125280936.0,-389830.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,68,0.9835000038146973,-458278290.0,-433822156.0,256593.18181818182,6524.0,153269174.0,-600549.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,400,69,0.9865000247955322,-480637465.45454544,-470697180.0,108547.63636363637,-1399114.0,116394150.0,-1763302.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,0,0.9825000166893005,-310289664.72727275,-290129644.0,309851.54545454547,-418768.0,102667476.0,-737600.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,1,0.9865000247955322,-304727456.54545456,-296364990.0,278525.7272727273,142102.0,96432130.0,-438946.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,2,0.9854999780654907,-312348274.72727275,-302163958.0,254257.63636363635,-370400.0,90633162.0,-760367.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,3,0.9860000014305115,-298328470.90909094,-267842434.0,362402.45454545453,-89206.0,124954686.0,-577439.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,4,0.9865000247955322,-308600153.45454544,-303497314.0,293827.8181818182,237969.0,89299806.0,10154.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,5,0.9869999885559082,-297594290.90909094,-289796376.0,247926.72727272726,155357.0,103000744.0,-177197.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,6,0.9869999885559082,-308237655.09090906,-293416662.0,352216.54545454547,33369.0,99380458.0,-269244.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,7,0.984499990940094,-306283108.3636364,-286077896.0,212475.45454545456,-1525518.0,106719224.0,-2327857.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,8,0.9865000247955322,-297700982.72727275,-280955802.0,369312.9090909091,51149.0,111841318.0,-240399.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,9,0.9819999933242798,-295347892.0,-278338500.0,292282.0909090909,-574069.0,114458620.0,-1241526.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,10,0.9825000166893005,-302112946.3636364,-284594124.0,368139.0,-112367.0,108202996.0,-559082.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,11,0.984000027179718,-296592786.0,-268769066.0,401071.0909090909,324125.0,124028054.0,21897.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,12,0.9835000038146973,-302206466.0,-281329436.0,357481.8181818182,-101246.0,111467684.0,-379160.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,13,0.9825000166893005,-308564681.8181818,-302655998.0,307695.63636363635,329786.0,90141122.0,-246002.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,14,0.9884999990463257,-304983384.72727275,-291097626.0,320202.1818181818,-339182.0,101699494.0,-983402.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,15,0.9860000014305115,-299467832.90909094,-278885704.0,382371.8181818182,236024.0,113911416.0,-171412.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,16,0.9865000247955322,-298420327.8181818,-281015732.0,331990.0,726801.0,111781388.0,294011.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,17,0.984499990940094,-312271659.6363636,-289369112.0,374500.7272727273,924.0,103428008.0,-294065.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,18,0.9854999780654907,-308569293.8181818,-310273592.0,139586.18181818182,-253349.0,82523528.0,-784007.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,19,0.9869999885559082,-306588311.27272725,-293911024.0,351300.63636363635,165348.0,98886096.0,-266801.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,20,0.9825000166893005,-300137659.8181818,-292323888.0,270881.54545454547,-538385.0,100473232.0,-1226280.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,21,0.9854999780654907,-297926934.90909094,-276219754.0,386214.0,126477.0,116577366.0,-320981.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,22,0.9829999804496765,-298084179.45454544,-270093986.0,339340.0,-414643.0,122703134.0,-660741.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,23,0.984499990940094,-313167778.0,-296367154.0,366552.63636363635,22474.0,96429966.0,-285677.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,24,0.9815000295639038,-304888432.72727275,-305128556.0,215068.36363636365,-676580.0,87668564.0,-1222743.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,25,0.987500011920929,-319805763.09090906,-324828942.0,113396.54545454546,-216131.0,67968178.0,-675034.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,26,0.9884999990463257,-304156249.45454544,-286457026.0,356510.9090909091,-250302.0,106340094.0,-747539.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,27,0.9869999885559082,-307502098.1818182,-296145358.0,212584.0909090909,-238224.0,96651762.0,-519406.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,28,0.9819999933242798,-303032025.8181818,-300996446.0,335178.1818181818,172986.0,91800674.0,-291665.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,29,0.984499990940094,-316704419.45454544,-298135044.0,358152.0909090909,42475.0,94662076.0,-286676.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,30,0.9865000247955322,-307599143.6363636,-303222046.0,330357.54545454547,1100199.0,89575074.0,702111.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,31,0.984499990940094,-318508808.72727275,-313021668.0,260397.27272727274,-464082.0,79775452.0,-940225.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,32,0.9835000038146973,-311229701.8181818,-300101780.0,306577.0,-260194.0,92695340.0,-564249.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,33,0.9854999780654907,-294451373.27272725,-271244550.0,362378.8181818182,-265152.0,121552570.0,-668079.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,34,0.987500011920929,-311903615.09090906,-297668372.0,279124.0,542850.0,95128748.0,70455.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,35,0.9815000295639038,-299991446.90909094,-284529308.0,330585.2727272727,-135358.0,108267812.0,-565714.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,36,0.9879999756813049,-303210925.45454544,-286603802.0,345409.9090909091,-315497.0,106193318.0,-748121.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,37,0.9835000038146973,-309800839.45454544,-305247080.0,230461.54545454544,-387674.0,87550040.0,-854169.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,38,0.984499990940094,-301226883.09090906,-282160396.0,299256.7272727273,-742815.0,110636724.0,-1099419.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,39,0.984499990940094,-299323210.90909094,-286795358.0,238090.0909090909,-631227.0,106001762.0,-1381934.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,40,0.9850000143051147,-306866278.0,-279154982.0,380709.36363636365,169258.0,113642138.0,-260306.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,41,0.987500011920929,-309181389.8181818,-302113174.0,321236.36363636365,520751.0,90683946.0,-55003.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,42,0.9850000143051147,-306811718.1818182,-284702082.0,356292.63636363635,-68907.0,108095038.0,-521987.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,43,0.9815000295639038,-308373288.72727275,-284327820.0,300510.36363636365,-352402.0,108469300.0,-724588.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,44,0.984000027179718,-306706146.0,-290848056.0,374489.1818181818,137057.0,101949064.0,-293763.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,45,0.984000027179718,-304244748.90909094,-284459728.0,245667.27272727274,-412247.0,108337392.0,-1178683.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,46,0.984499990940094,-313509406.3636364,-306842150.0,270502.1818181818,1187421.0,85954970.0,635195.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,47,0.9854999780654907,-302828499.8181818,-277131814.0,379554.1818181818,105427.0,115665306.0,-256556.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,48,0.984000027179718,-289441843.45454544,-260059570.0,394101.9090909091,-155114.0,132737550.0,-675195.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,49,0.9865000247955322,-305161972.90909094,-296650240.0,298650.1818181818,439930.0,96146880.0,42164.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,50,0.9860000014305115,-305732602.90909094,-291988448.0,330924.8181818182,-340002.0,100808672.0,-753304.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,51,0.9869999885559082,-308919054.1818182,-294205164.0,379405.45454545453,136766.0,98591956.0,-443212.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,52,0.984499990940094,-306759911.45454544,-292784770.0,312987.36363636365,115367.0,100012350.0,-111389.0
bottleneck_11_fmnist_shirts_vs_coats,bottleneck,11,50,True,fmnist_shirts_vs_coats,fmnist,325,53,0.9854999780654907,-310447512.3636364,-275509360.0,309255.36363636365,-417862.0,117287760.0,-974784.0
